value,nsamp,name,rep
1.3733876307344,500,Wald,4
1.45535044263056,500,basic_boot,4
1.45535044263056,500,perc_boot,4
8.35411552723239,60,HulC,4
2.67716282180173,60,Wald,4
3.23475988843067,60,basic_boot,4
3.23475988843067,60,perc_boot,4
5.27818316703213,100,HulC,5
2.48488996527994,100,Wald,5
2.63716370616276,100,basic_boot,5
2.63716370616276,100,perc_boot,5
2.79244499869126,140,HulC,5
2.45957733386944,140,Wald,5
2.5483900116766,140,basic_boot,5
2.5483900116766,140,perc_boot,5
5.7249708084829,180,HulC,5
2.5914049567878,180,Wald,5
2.74690703955174,180,basic_boot,5
2.74690703955174,180,perc_boot,5
15.2987040325485,20,HulC,5
3.33272970719319,20,Wald,5
6.69373508965122,20,basic_boot,5
6.69373508965122,20,perc_boot,5
2.13157389926744,220,HulC,5
1.88013733852912,220,Wald,5
1.91753648096106,220,basic_boot,5
1.91753648096106,220,perc_boot,5
2.27892823050462,260,HulC,5
1.85690855233594,260,Wald,5
1.93823374462127,260,basic_boot,5
1.93823374462127,260,perc_boot,5
3.68955757229552,300,HulC,5
1.93245670352376,300,Wald,5
1.84686754702316,300,basic_boot,5
1.84686754702316,300,perc_boot,5
0.938735240528916,340,HulC,5
1.47002799755422,340,Wald,5
1.61025987635212,340,basic_boot,5
1.61025987635212,340,perc_boot,5
3.71866027773374,380,HulC,5
1.40344679252734,380,Wald,5
1.51164334805448,380,basic_boot,5
1.51164334805448,380,perc_boot,5
2.17467069561926,420,HulC,5
1.41427465325258,420,Wald,5
1.50242227203458,420,basic_boot,5
1.50242227203458,420,perc_boot,5
2.67320201577204,460,HulC,5
1.42803210183592,460,Wald,5
1.57613827444291,460,basic_boot,5
1.57613827444291,460,perc_boot,5
1.56170119752718,500,HulC,5
1.26135974424857,500,Wald,5
1.34826583146916,500,basic_boot,5
1.34826583146916,500,perc_boot,5
6.77043103076489,60,HulC,5
3.81639953135548,60,Wald,5
3.98705519563653,60,basic_boot,5
3.98705519563653,60,perc_boot,5
4.65234852500518,100,HulC,6
3.09931022730324,100,Wald,6
3.37588373655879,100,basic_boot,6
3.37588373655879,100,perc_boot,6
2.75809471965539,140,HulC,6
2.31293535635881,140,Wald,6
2.52744677084343,140,basic_boot,6
2.52744677084343,140,perc_boot,6
3.04687793337638,180,HulC,6
2.24944138271941,180,Wald,6
2.25733409924561,180,basic_boot,6
2.25733409924561,180,perc_boot,6
557.867741288461,20,HulC,6
3.70081214873244,20,Wald,6
10.0852935435766,20,basic_boot,6
10.0852935435766,20,perc_boot,6
2.99449437334416,220,HulC,6
1.86087017183562,220,Wald,6
2.0274177179896,220,basic_boot,6
2.0274177179896,220,perc_boot,6
3.85797037438477,260,HulC,6
1.93447223987337,260,Wald,6
1.89662485475862,260,basic_boot,6
1.89662485475862,260,perc_boot,6
2.37479874327779,300,HulC,6
1.74688288060856,300,Wald,6
1.80859067442916,300,basic_boot,6
1.80859067442916,300,perc_boot,6
2.70944527313267,340,HulC,6
1.40964366511493,340,Wald,6
1.56947894055484,340,basic_boot,6
1.56947894055484,340,perc_boot,6
2.09547326930569,380,HulC,6
1.44274420699527,380,Wald,6
1.5026222040897,380,basic_boot,6
1.5026222040897,380,perc_boot,6
1.28546282255468,420,HulC,6
1.54052146709681,420,Wald,6
1.51086480455376,420,basic_boot,6
1.51086480455376,420,perc_boot,6
1.22482828646011,460,HulC,6
1.40453485748626,460,Wald,6
1.56845012266098,460,basic_boot,6
1.56845012266098,460,perc_boot,6
3.22016834630627,500,HulC,6
1.2859303728778,500,Wald,6
1.30310841882981,500,basic_boot,6
1.30310841882981,500,perc_boot,6
8.44082617358645,60,HulC,6
3.29363338698259,60,Wald,6
3.26658732867173,60,basic_boot,6
3.26658732867173,60,perc_boot,6
2.50243230204078,100,HulC,7
3.22641097749548,100,Wald,7
3.52794749165998,100,basic_boot,7
3.52794749165998,100,perc_boot,7
2.92026391915077,140,HulC,7
2.68041196384695,140,Wald,7
3.0085981415472,140,basic_boot,7
3.0085981415472,140,perc_boot,7
3.60710712078541,180,HulC,7
2.26886338983798,180,Wald,7
2.26477790965557,180,basic_boot,7
2.26477790965557,180,perc_boot,7
22.927170563962,20,HulC,7
5.58056580325123,20,Wald,7
10.6338366066787,20,basic_boot,7
10.6338366066787,20,perc_boot,7
2.91509831620804,220,HulC,7
2.00056297033629,220,Wald,7
2.0126363452958,220,basic_boot,7
2.0126363452958,220,perc_boot,7
4.12169344109757,260,HulC,7
1.67940660493059,260,Wald,7
1.71848688997194,260,basic_boot,7
1.71848688997194,260,perc_boot,7
3.47926989720309,300,HulC,7
1.86415033008232,300,Wald,7
1.8241876067597,300,basic_boot,7
1.8241876067597,300,perc_boot,7
1.80506353701215,340,HulC,7
1.66888914291619,340,Wald,7
1.70860374409604,340,basic_boot,7
1.70860374409604,340,perc_boot,7
2.03821297931014,380,HulC,7
1.52404666604903,380,Wald,7
1.52460865426512,380,basic_boot,7
1.52460865426512,380,perc_boot,7
2.67704399930833,420,HulC,7
1.47232336763771,420,Wald,7
1.47057076858429,420,basic_boot,7
1.47057076858429,420,perc_boot,7
1.97385990737597,460,HulC,7
1.53965796487557,460,Wald,7
1.60405396769595,460,basic_boot,7
1.60405396769595,460,perc_boot,7
2.97177153919521,500,HulC,7
1.27459189142662,500,Wald,7
1.33055651768588,500,basic_boot,7
1.33055651768588,500,perc_boot,7
8.6582535210659,60,HulC,7
3.3487007330313,60,Wald,7
3.87963631405351,60,basic_boot,7
3.87963631405351,60,perc_boot,7
4.29809431909226,100,HulC,8
2.85790975464231,100,Wald,8
3.15748765975217,100,basic_boot,8
3.15748765975217,100,perc_boot,8
4.70295990166604,140,HulC,8
2.59164980506491,140,Wald,8
2.76687944508669,140,basic_boot,8
2.76687944508669,140,perc_boot,8
1.47884067031577,180,HulC,8
1.76863206275152,180,Wald,8
1.96799050783851,180,basic_boot,8
1.96799050783851,180,perc_boot,8
2.84892722205026,20,HulC,8
6.24792555229761,20,Wald,8
10.5530835900046,20,basic_boot,8
10.5530835900046,20,perc_boot,8
3.97543544013552,220,HulC,8
1.78425579362962,220,Wald,8
1.85038334490781,220,basic_boot,8
1.85038334490781,220,perc_boot,8
2.88501323941468,260,HulC,8
1.74423465976181,260,Wald,8
1.7560620157977,260,basic_boot,8
1.7560620157977,260,perc_boot,8
2.14484623288892,300,HulC,8
1.48845701589184,300,Wald,8
1.55847263967345,300,basic_boot,8
1.55847263967345,300,perc_boot,8
2.46822538307202,340,HulC,8
1.58776122200688,340,Wald,8
1.56941389553442,340,basic_boot,8
1.56941389553442,340,perc_boot,8
1.99375427723464,380,HulC,8
1.53949097315855,380,Wald,8
1.63146926848963,380,basic_boot,8
1.63146926848963,380,perc_boot,8
3.34719918552493,420,HulC,8
1.46525282917698,420,Wald,8
1.52438376397777,420,basic_boot,8
1.52438376397777,420,perc_boot,8
1.64496092332819,460,HulC,8
1.40004404449196,460,Wald,8
1.36504434896363,460,basic_boot,8
1.36504434896363,460,perc_boot,8
2.59394899272571,500,HulC,8
1.33021795355235,500,Wald,8
1.2871176790886,500,basic_boot,8
1.2871176790886,500,perc_boot,8
9.21281447267101,60,HulC,8
3.61962934264665,60,Wald,8
3.84585572179814,60,basic_boot,8
3.84585572179814,60,perc_boot,8
6.23745345101617,100,HulC,9
2.45713927872913,100,Wald,9
2.71236961156426,100,basic_boot,9
2.71236961156426,100,perc_boot,9
5.03438762761501,140,HulC,9
2.401247270469,140,Wald,9
2.60453150726828,140,basic_boot,9
2.60453150726828,140,perc_boot,9
6.4607571177805,180,HulC,9
2.06333270178318,180,Wald,9
2.07500951260962,180,basic_boot,9
2.07500951260962,180,perc_boot,9
26.6943289028001,20,HulC,9
1.95656754957977,20,Wald,9
4.88386635580164,20,basic_boot,9
4.88386635580164,20,perc_boot,9
2.79138613307628,220,HulC,9
1.9525410963919,220,Wald,9
2.05173618677438,220,basic_boot,9
2.05173618677438,220,perc_boot,9
0.964671286855144,260,HulC,9
1.81970587687715,260,Wald,9
1.84291280454859,260,basic_boot,9
1.84291280454859,260,perc_boot,9
1.83009011931036,300,HulC,9
1.43255031603521,300,Wald,9
1.48628003039815,300,basic_boot,9
1.48628003039815,300,perc_boot,9
1.5723055980774,340,HulC,9
1.62082803368898,340,Wald,9
1.57741620448345,340,basic_boot,9
1.57741620448345,340,perc_boot,9
0.179057910749261,380,HulC,9
1.56010327792347,380,Wald,9
1.48099631346632,380,basic_boot,9
1.48099631346632,380,perc_boot,9
1.26526343099788,420,HulC,9
1.41700059847294,420,Wald,9
1.46649917629657,420,basic_boot,9
1.46649917629657,420,perc_boot,9
2.22170877170196,460,HulC,9
1.40312721862015,460,Wald,9
1.41878206370777,460,basic_boot,9
1.41878206370777,460,perc_boot,9
1.13749968663626,500,HulC,9
1.23820363584279,500,Wald,9
1.258255278649,500,basic_boot,9
1.258255278649,500,perc_boot,9
6.12929375023758,60,HulC,9
3.40145028298358,60,Wald,9
3.75249045884959,60,basic_boot,9
3.75249045884959,60,perc_boot,9
6.25317362000661,100,HulC,10
2.85872438541585,100,Wald,10
3.14651667785939,100,basic_boot,10
3.14651667785939,100,perc_boot,10
5.82836933283725,140,HulC,10
2.73819705986039,140,Wald,10
2.80720779052315,140,basic_boot,10
2.80720779052315,140,perc_boot,10
1.8300765683467,180,HulC,10
2.40162678224325,180,Wald,10
2.54458232877503,180,basic_boot,10
2.54458232877503,180,perc_boot,10
30.0065638170243,20,HulC,10
3.69733709615311,20,Wald,10
6.04746570014538,20,basic_boot,10
6.04746570014538,20,perc_boot,10
0.958334524021635,220,HulC,10
1.69242588560241,220,Wald,10
1.78052437441387,220,basic_boot,10
1.78052437441387,220,perc_boot,10
3.84137824302747,260,HulC,10
1.630475735219,260,Wald,10
1.76075409046693,260,basic_boot,10
1.76075409046693,260,perc_boot,10
3.35702863296091,300,HulC,10
1.79143670072372,300,Wald,10
1.8652164071374,300,basic_boot,10
1.8652164071374,300,perc_boot,10
2.22156673594383,340,HulC,10
1.66822944798529,340,Wald,10
1.87027241365014,340,basic_boot,10
1.87027241365014,340,perc_boot,10
2.3497776326412,380,HulC,10
1.57233161491869,380,Wald,10
1.61846923945178,380,basic_boot,10
1.61846923945178,380,perc_boot,10
1.79649474743983,420,HulC,10
1.52929122129829,420,Wald,10
1.48340235738651,420,basic_boot,10
1.48340235738651,420,perc_boot,10
3.37792002795217,460,HulC,10
1.46323754253778,460,Wald,10
1.54540573261881,460,basic_boot,10
1.54540573261881,460,perc_boot,10
0.684456729154037,500,HulC,10
1.34211194918946,500,Wald,10
1.38432447335513,500,basic_boot,10
1.38432447335514,500,perc_boot,10
10.4538707453588,60,HulC,10
3.91480372312337,60,Wald,10
4.09134963319718,60,basic_boot,10
4.09134963319718,60,perc_boot,10
7.88624417045329,100,HulC,11
2.98065782759225,100,Wald,11
3.15073524526485,100,basic_boot,11
3.15073524526485,100,perc_boot,11
4.94700842208767,140,HulC,11
2.70259650041764,140,Wald,11
2.69548225158407,140,basic_boot,11
2.69548225158407,140,perc_boot,11
2.33112435433697,180,HulC,11
2.12310433540466,180,Wald,11
2.1331848112462,180,basic_boot,11
2.1331848112462,180,perc_boot,11
13.1349608303396,20,HulC,11
7.40290562635296,20,Wald,11
11.4144913704602,20,basic_boot,11
11.4144913704602,20,perc_boot,11
2.90968887047901,220,HulC,11
1.84248763609825,220,Wald,11
1.95731990186827,220,basic_boot,11
1.95731990186827,220,perc_boot,11
4.0566030763012,260,HulC,11
1.83232130247722,260,Wald,11
1.88677350096955,260,basic_boot,11
1.88677350096955,260,perc_boot,11
0.4037869215257,300,HulC,11
1.63651062617866,300,Wald,11
1.73115722673329,300,basic_boot,11
1.73115722673329,300,perc_boot,11
2.79390192821327,340,HulC,11
1.73900016487226,340,Wald,11
1.78124900352889,340,basic_boot,11
1.78124900352889,340,perc_boot,11
2.38445285478188,380,HulC,11
1.52210880693039,380,Wald,11
1.78418960832582,380,basic_boot,11
1.78418960832582,380,perc_boot,11
2.1097807038352,420,HulC,11
1.42673252634872,420,Wald,11
1.36881181633473,420,basic_boot,11
1.36881181633473,420,perc_boot,11
2.90905653281454,460,HulC,11
1.34361562717431,460,Wald,11
1.40470936037546,460,basic_boot,11
1.40470936037546,460,perc_boot,11
2.1953208589447,500,HulC,11
1.32674252783403,500,Wald,11
1.33902598466984,500,basic_boot,11
1.33902598466984,500,perc_boot,11
3.32133700281108,60,HulC,11
4.17923621315384,60,Wald,11
4.90250412166521,60,basic_boot,11
4.90250412166521,60,perc_boot,11
5.01518100975675,100,HulC,12
2.56630145426163,100,Wald,12
2.79218126377042,100,basic_boot,12
2.79218126377042,100,perc_boot,12
4.92038486685046,140,HulC,12
2.2505320370011,140,Wald,12
2.26858158602169,140,basic_boot,12
2.26858158602169,140,perc_boot,12
4.20171495515169,180,HulC,12
2.33753934318332,180,Wald,12
2.20479721405654,180,basic_boot,12
2.20479721405654,180,perc_boot,12
8.36367516535845,20,HulC,12
6.23948025004804,20,Wald,12
9.27886625041991,20,basic_boot,12
9.27886625041991,20,perc_boot,12
2.60525115825346,220,HulC,12
1.94679329022342,220,Wald,12
2.13734923643495,220,basic_boot,12
2.13734923643495,220,perc_boot,12
2.61854856249612,260,HulC,12
1.90981652088436,260,Wald,12
1.87839359401187,260,basic_boot,12
1.87839359401187,260,perc_boot,12
2.64877526433513,300,HulC,12
1.63778812796017,300,Wald,12
1.63883242721793,300,basic_boot,12
1.63883242721793,300,perc_boot,12
1.53714471350747,340,HulC,12
1.88610854288213,340,Wald,12
1.89058529680683,340,basic_boot,12
1.89058529680683,340,perc_boot,12
3.47595967284754,380,HulC,12
1.57253650523948,380,Wald,12
1.56736386114087,380,basic_boot,12
1.56736386114087,380,perc_boot,12
2.30020009382111,420,HulC,12
1.58254215770241,420,Wald,12
1.53418317364881,420,basic_boot,12
1.53418317364881,420,perc_boot,12
1.85478614706114,460,HulC,12
1.47560451291527,460,Wald,12
1.48946013651341,460,basic_boot,12
1.48946013651341,460,perc_boot,12
2.38051392433385,500,HulC,12
1.47561535271394,500,Wald,12
1.48827442742121,500,basic_boot,12
1.48827442742121,500,perc_boot,12
7.30686854082371,60,HulC,12
3.83611415176681,60,Wald,12
4.08924872607319,60,basic_boot,12
4.08924872607319,60,perc_boot,12
7.01680504946146,100,HulC,13
2.57991898028914,100,Wald,13
2.81949515307547,100,basic_boot,13
2.81949515307547,100,perc_boot,13
0.921879182049211,140,HulC,13
2.29834833480058,140,Wald,13
2.20448926092941,140,basic_boot,13
2.20448926092941,140,perc_boot,13
3.67932015411644,180,HulC,13
2.0911164693939,180,Wald,13
2.13018220266398,180,basic_boot,13
2.13018220266398,180,perc_boot,13
7.32462760412645,20,HulC,13
4.76760434972465,20,Wald,13
10.1617774131547,20,basic_boot,13
10.1617774131547,20,perc_boot,13
2.9423880768084,220,HulC,13
1.81304333990421,220,Wald,13
1.92831183530943,220,basic_boot,13
1.92831183530943,220,perc_boot,13
3.17609102558212,260,HulC,13
1.62069456853265,260,Wald,13
1.62107232966286,260,basic_boot,13
1.62107232966286,260,perc_boot,13
1.78865613168639,300,HulC,13
1.71327881972256,300,Wald,13
1.66954175654911,300,basic_boot,13
1.66954175654911,300,perc_boot,13
2.41908291944413,340,HulC,13
1.47969942035043,340,Wald,13
1.42353666639714,340,basic_boot,13
1.42353666639714,340,perc_boot,13
1.81445500079282,380,HulC,13
1.32563908521625,380,Wald,13
1.36077882858076,380,basic_boot,13
1.36077882858076,380,perc_boot,13
1.20082576570386,420,HulC,13
1.25608855974182,420,Wald,13
1.23623825094296,420,basic_boot,13
1.23623825094296,420,perc_boot,13
1.62480066270952,460,HulC,13
1.26710337376835,460,Wald,13
1.2601235828887,460,basic_boot,13
1.2601235828887,460,perc_boot,13
0.599278875630265,500,HulC,13
1.3888527655266,500,Wald,13
1.46229089331305,500,basic_boot,13
1.46229089331305,500,perc_boot,13
6.55472562715204,60,HulC,13
2.70662384138733,60,Wald,13
3.00917217069608,60,basic_boot,13
3.00917217069608,60,perc_boot,13
5.46435479316899,100,HulC,14
3.52525974567629,100,Wald,14
3.47682774698582,100,basic_boot,14
3.47682774698582,100,perc_boot,14
5.0772821860157,140,HulC,14
2.71911567451531,140,Wald,14
2.96664902387059,140,basic_boot,14
2.96664902387059,140,perc_boot,14
3.30299005148676,180,HulC,14
2.13226625438193,180,Wald,14
2.20506179408406,180,basic_boot,14
2.20506179408406,180,perc_boot,14
36.1002157670084,20,HulC,14
4.25923263061192,20,Wald,14
10.8694346464934,20,basic_boot,14
10.8694346464934,20,perc_boot,14
4.70090156877561,220,HulC,14
1.96877149151296,220,Wald,14
2.03513716645223,220,basic_boot,14
2.03513716645223,220,perc_boot,14
2.55885801912985,260,HulC,14
1.81293124020354,260,Wald,14
1.85137314858024,260,basic_boot,14
1.85137314858024,260,perc_boot,14
0.477318011824346,300,HulC,14
1.3730550659482,300,Wald,14
1.45305350275517,300,basic_boot,14
1.45305350275517,300,perc_boot,14
1.49427512793756,340,HulC,14
1.35153296098236,340,Wald,14
1.33363871414377,340,basic_boot,14
1.33363871414377,340,perc_boot,14
2.71336541222156,380,HulC,14
1.57026281803689,380,Wald,14
1.58796127114877,380,basic_boot,14
1.58796127114877,380,perc_boot,14
3.55252827713202,420,HulC,14
1.57627172141276,420,Wald,14
1.67606194827346,420,basic_boot,14
1.67606194827346,420,perc_boot,14
1.11516661755431,460,HulC,14
1.29519126622924,460,Wald,14
1.27271454138875,460,basic_boot,14
1.27271454138875,460,perc_boot,14
1.20827664088867,500,HulC,14
1.32670212667128,500,Wald,14
1.32729811452559,500,basic_boot,14
1.32729811452559,500,perc_boot,14
14.3555336859494,60,HulC,14
4.6113548217186,60,Wald,14
4.82165406358354,60,basic_boot,14
4.82165406358354,60,perc_boot,14
4.68785679934936,100,HulC,15
2.2996428163301,100,Wald,15
2.64290093376306,100,basic_boot,15
2.64290093376306,100,perc_boot,15
2.08436198615996,140,HulC,15
2.06521446791312,140,Wald,15
1.98649109338219,140,basic_boot,15
1.98649109338219,140,perc_boot,15
3.8905071254911,180,HulC,15
2.36025626015134,180,Wald,15
2.50391738426516,180,basic_boot,15
2.50391738426516,180,perc_boot,15
4.74024879775427,20,HulC,15
8.96392068419004,20,Wald,15
14.0197271973568,20,basic_boot,15
14.0197271973568,20,perc_boot,15
7.88598976679661,220,HulC,15
2.03117137938169,220,Wald,15
2.29874025740439,220,basic_boot,15
2.29874025740439,220,perc_boot,15
4.7156820589579,260,HulC,15
1.94384588905063,260,Wald,15
1.85591941976158,260,basic_boot,15
1.85591941976158,260,perc_boot,15
2.33327754483126,300,HulC,15
1.69296332014123,300,Wald,15
1.73401780159856,300,basic_boot,15
1.73401780159856,300,perc_boot,15
0.875508221312727,340,HulC,15
1.51377195572698,340,Wald,15
1.52524979183012,340,basic_boot,15
1.52524979183012,340,perc_boot,15
2.11291958002562,380,HulC,15
1.52798726325103,380,Wald,15
1.52891704863319,380,basic_boot,15
1.52891704863319,380,perc_boot,15
1.19657888418664,420,HulC,15
1.40861913901343,420,Wald,15
1.43573505922582,420,basic_boot,15
1.43573505922582,420,perc_boot,15
1.081702649897,460,HulC,15
1.36690106246684,460,Wald,15
1.38278068502046,460,basic_boot,15
1.38278068502046,460,perc_boot,15
2.48566005754471,500,HulC,15
1.38049107030192,500,Wald,15
1.40369058722784,500,basic_boot,15
1.40369058722784,500,perc_boot,15
7.77728955160239,60,HulC,15
4.16403204691754,60,Wald,15
4.70303653536381,60,basic_boot,15
4.70303653536381,60,perc_boot,15
6.40409058231828,100,HulC,16
3.09033361236156,100,Wald,16
3.4854459589964,100,basic_boot,16
3.4854459589964,100,perc_boot,16
3.03661022919021,140,HulC,16
2.40100235845617,140,Wald,16
2.44938399320251,140,basic_boot,16
2.44938399320251,140,perc_boot,16
0.986180372688639,180,HulC,16
1.77266078135034,180,Wald,16
1.77448792839002,180,basic_boot,16
1.77448792839002,180,perc_boot,16
10.0480747486066,20,HulC,16
6.95298118084617,20,Wald,16
10.8991936185537,20,basic_boot,16
10.8991936185537,20,perc_boot,16
2.1606733825257,220,HulC,16
1.97218170454135,220,Wald,16
2.07391307002706,220,basic_boot,16
2.07391307002706,220,perc_boot,16
2.90721396263938,260,HulC,16
1.7337043999802,260,Wald,16
1.73154115743869,260,basic_boot,16
1.73154115743869,260,perc_boot,16
1.39243372650429,300,HulC,16
1.66393675662839,300,Wald,16
1.7135422851197,300,basic_boot,16
1.7135422851197,300,perc_boot,16
2.1314970487838,340,HulC,16
1.67983778615828,340,Wald,16
1.71963409913285,340,basic_boot,16
1.71963409913285,340,perc_boot,16
4.26823890007909,380,HulC,16
1.47929306727085,380,Wald,16
1.52849056184553,380,basic_boot,16
1.52849056184553,380,perc_boot,16
3.33429994919393,420,HulC,16
1.4340964258559,420,Wald,16
1.59957211804826,420,basic_boot,16
1.59957211804826,420,perc_boot,16
2.67751826088818,460,HulC,16
1.47870501189846,460,Wald,16
